,sigma,function,mae_nn_train,mae_nn_test,mae_mdl_train,mae_mdl_test,rmse_nn_train,rmse_nn_test,rmse_mdl_train,rmse_mdl_test,n,r
37,0.02,5,0.012210401308984377,0.1511732282169622,0.006080094770943395,0.008269581475076964,0.016905008195379535,0.16003140408653638,0.007439175701328847,0.009183930174896994,5,1
38,0.02,5,0.01022007601232792,0.09960507442547269,0.006266579789838604,0.012786067426358225,0.012233448995639802,0.10411613112385121,0.008902231465783837,0.01367883610328444,5,2
39,0.04,5,0.009587663324604907,0.047453882316283606,0.007217174955021611,0.014494771509526242,0.01110643437915593,0.05010878891380483,0.01090203902151373,0.015931364715724466,5,0
40,0.04,5,0.006956750280811707,0.07745037210648673,0.009136715970871885,0.01624660068458514,0.008902253268597468,0.08144821522560497,0.01509059856960541,0.01996605695993986,5,1
41,0.04,5,0.014738745290136695,0.1290306929206306,0.012614877426469688,0.018718855864556842,0.017485727181709695,0.13613016867416272,0.01782298735707399,0.02260437747031971,5,2
42,0.06,5,0.00576257770933927,0.03528427566952953,0.010658714129525548,0.008513360607320991,0.009116678623259121,0.053587841812577,0.01224147781168288,0.009966187519032256,5,0
43,0.06,5,0.013957637285856065,0.09214058045414529,0.01315590487697551,0.021719833046164698,0.01573972251256727,0.10942792587150443,0.017876099309469116,0.024057963041337033,5,1
44,0.06,5,0.015370053034306342,0.06172642350080922,0.009342011631246936,0.01621104123126303,0.017317266915781195,0.06863604034438174,0.012394710069866059,0.019062634605842413,5,2
45,0.08,5,0.02462363334862677,0.03771301542766894,0.02230863884938068,0.03622773610859323,0.030030576369850837,0.04493974963442155,0.02875907781448328,0.039055032647897676,5,0
46,0.08,5,0.009395778264968969,0.09559962885798659,0.010153775360733497,0.009011626622471054,0.01772907440946234,0.0969777836874637,0.011674269146241971,0.010168419868191895,5,1
47,0.08,5,0.014440173917947868,0.13468936966019604,0.012534222466904249,0.01718535611383662,0.018921847811803574,0.13899431398755052,0.015857459641741907,0.019363920277334714,5,2
48,0.1,5,0.024661910059285603,0.1396443904583141,0.0252266990315216,0.022179730380032365,0.027560193193011347,0.1456145798879619,0.030510255797325584,0.02713569100920699,5,0
49,0.1,5,0.020129608333434065,0.18609362821959885,0.0355849340033584,0.0577791559287593,0.0281047996237847,0.19174533269233726,0.04397200190148677,0.0620499765894886,5,1
50,0.1,5,0.010720916101911357,0.12094079058214466,0.021603046301206692,0.026545609725757258,0.014325069614086557,0.13460988156732495,0.02612587503551659,0.02990173635699661,5,2
51,0.12,5,0.018919945395310018,0.09101243548300714,0.022662570254418424,0.036638763603665914,0.022411638677184927,0.09403452150343758,0.02914693870548918,0.03947128906792606,5,0
52,0.12,5,0.03180520822809066,0.02733234612472687,0.02723148296270998,0.04702602955125331,0.04113470989182832,0.02941836430997016,0.03377253774492653,0.05101655860099324,5,1
