,sigma,function,mae_nn_train,mae_nn_test,mae_mdl_train,mae_mdl_test,rmse_nn_train,rmse_nn_test,rmse_mdl_train,rmse_mdl_test,n,r
35,0.02,leaky_ReLU,0.005553983561799221,0.12295454011032605,0.982398833558524,0.8339047257112939,0.007293103305699934,0.1405009134390521,0.9824514859334166,0.8383638275658162,5,0
36,0.02,leaky_ReLU,0.009196274255576816,0.05908360793178445,0.29358640139647135,0.49857671130091885,0.01099364088718088,0.06924675837799298,0.3245171441708565,0.5005622898106534,6,0
37,0.02,leaky_ReLU,0.014142827159361607,0.11561893484008248,0.14637853788509098,0.3110366523754338,0.016590216063517082,0.12932661408960142,0.19821813800120494,0.32241091877881806,7,0
38,0.02,leaky_ReLU,0.013456710859411197,0.07392942762310914,0.21548335598483245,0.37529731253850107,0.019475857252286222,0.1024199659906643,0.24357824300712547,0.3821667400977864,8,0
39,0.02,leaky_ReLU,0.006315386104109621,0.03825816088039804,0.8942232921612632,0.5575312654760646,0.007342053048032205,0.0396075777970984,0.9012689785711887,0.5602542412365402,9,0
40,0.02,leaky_ReLU,0.0089854876555119,0.08689846466247142,0.13697608971727152,0.4679932485960731,0.011024486033096794,0.0972283565019843,0.18384429158788881,0.472617252265195,0,1
41,0.02,leaky_ReLU,0.0080387348949136,0.20720950937908084,0.9591607663386407,0.6539303239255221,0.011332206292203502,0.22537586854362027,0.9596437090069586,0.6628012706938784,1,1
42,0.02,leaky_ReLU,0.010384723859550308,0.16178686029169162,0.7988390524548987,0.8734413383703186,0.012463570257713233,0.19197104048721966,0.8177489571090396,0.8780250247056315,2,1
43,0.02,leaky_ReLU,0.00404051361754223,0.06743906476681343,0.9446233677147656,0.5333947298424144,0.0061423070573347885,0.0764392442886981,0.9480211895975218,0.540906755476555,3,1
44,0.02,leaky_ReLU,0.005530478470140053,0.08238129493823806,0.752476860354111,0.5867684326798488,0.0074171695629598,0.0991000720680165,0.7592964284593549,0.5906419553888304,4,1
45,0.02,leaky_ReLU,0.009026881575533196,0.2229337778179439,0.982398833558524,0.8339047257112939,0.011965382328571018,0.25870219283347895,0.9824514859334166,0.8383638275658162,5,1
46,0.02,leaky_ReLU,0.00858108146563313,0.10766084518919802,0.29358640139647135,0.49857671130091885,0.011112467779454112,0.12019085228668269,0.3245171441708565,0.5005622898106534,6,1
47,0.02,leaky_ReLU,0.013677508933162073,0.034685921608329916,0.14637853788509098,0.3110366523754338,0.01597850188262116,0.039891848982111726,0.19821813800120494,0.32241091877881806,7,1
48,0.02,leaky_ReLU,0.013179409011776479,0.01972321278477291,0.21548335598483245,0.37529731253850107,0.019303112025181708,0.022128442654635594,0.24357824300712547,0.3821667400977864,8,1
49,0.02,leaky_ReLU,0.0060874958723446245,0.02520673908904749,0.8942232921612632,0.5575312654760646,0.007286128757828344,0.033052008568522084,0.9012689785711887,0.5602542412365402,9,1
50,0.02,leaky_ReLU,0.009942185505100367,0.1373197205289784,0.13697608971727152,0.4679932485960731,0.012655319404746297,0.15067697941119373,0.18384429158788881,0.472617252265195,0,2
51,0.02,leaky_ReLU,0.0069041207096104526,0.14250795768779145,0.9591607663386407,0.6539303239255221,0.009952317999969597,0.15308813194082865,0.9596437090069586,0.6628012706938784,1,2
52,0.02,leaky_ReLU,0.006980062731415209,0.1364594889639251,0.7988390524548987,0.8734413383703186,0.00988724672423042,0.16540289289123708,0.8177489571090396,0.8780250247056315,2,2
53,0.02,leaky_ReLU,0.008568863115413747,0.08495228690348876,0.9446233677147656,0.5333947298424144,0.009842110600804078,0.10185217640292145,0.9480211895975218,0.540906755476555,3,2
54,0.02,leaky_ReLU,0.005673907505757649,0.18596420000059086,0.752476860354111,0.5867684326798488,0.007149610200285319,0.20903292640424437,0.7592964284593549,0.5906419553888304,4,2
55,0.02,leaky_ReLU,0.005895086059946641,0.21170736657142314,0.982398833558524,0.8339047257112939,0.008325380788924877,0.25703994004241215,0.9824514859334166,0.8383638275658162,5,2
56,0.02,leaky_ReLU,0.008887397682053776,0.06892361847860272,0.29358640139647135,0.49857671130091885,0.011851656165525089,0.1006337705003713,0.3245171441708565,0.5005622898106534,6,2
57,0.02,leaky_ReLU,0.01733727638260167,0.06677106889643175,0.14637853788509098,0.3110366523754338,0.020413755901859645,0.08250345688051167,0.19821813800120494,0.32241091877881806,7,2
58,0.02,leaky_ReLU,0.018126881909800604,0.025822536303880237,0.21548335598483245,0.37529731253850107,0.023803028924303707,0.038945016052582326,0.24357824300712547,0.3821667400977864,8,2
59,0.02,leaky_ReLU,0.0062666708479664586,0.01832089607789734,0.8942232921612632,0.5575312654760646,0.0077144480118276765,0.020531031348420367,0.9012689785711887,0.5602542412365402,9,2
60,0.04,leaky_ReLU,0.014907141058170004,0.10456507918112458,0.13697608971727152,0.4679932485960731,0.019476823560073825,0.1163773884899236,0.18384429158788881,0.472617252265195,0,0
61,0.04,leaky_ReLU,0.010380332858451405,0.14612911086684596,0.9591607663386407,0.6539303239255221,0.01661105193561352,0.15683271208689234,0.9596437090069586,0.6628012706938784,1,0
62,0.04,leaky_ReLU,0.010711459953310696,0.10558009557784345,0.7988390524548987,0.8734413383703186,0.014218150771157331,0.13034105162256782,0.8177489571090396,0.8780250247056315,2,0
63,0.04,leaky_ReLU,0.02432830908012715,0.17996448441235285,0.9446233677147656,0.5333947298424144,0.030586105105262194,0.18735678692562918,0.9480211895975218,0.540906755476555,3,0
64,0.04,leaky_ReLU,0.013402035479212924,0.058822774532071215,0.752476860354111,0.5867684326798488,0.01621014605516963,0.06947524101255916,0.7592964284593549,0.5906419553888304,4,0
65,0.04,leaky_ReLU,0.006940471266245307,0.18980195106931705,0.982398833558524,0.8339047257112939,0.011903465952545208,0.2120785807611262,0.9824514859334166,0.8383638275658162,5,0
66,0.04,leaky_ReLU,0.0106316893659073,0.07813203533787252,0.29358640139647135,0.49857671130091885,0.01281829634605604,0.09324911653096547,0.3245171441708565,0.5005622898106534,6,0
67,0.04,leaky_ReLU,0.01906740982201365,0.09282588318729397,0.14637853788509098,0.3110366523754338,0.02146406828644122,0.10391816348655018,0.19821813800120494,0.32241091877881806,7,0
68,0.04,leaky_ReLU,0.030703708222362184,0.11713801076892283,0.21548335598483245,0.37529731253850107,0.039452701639970916,0.12522770048856657,0.24357824300712547,0.3821667400977864,8,0
69,0.04,leaky_ReLU,0.027679493589241988,0.23855242262394408,0.8942232921612632,0.5575312654760646,0.035446390496239565,0.2582636588719251,0.9012689785711887,0.5602542412365402,9,0
70,0.04,leaky_ReLU,0.01139854024919233,0.09879877574385645,0.13697608971727152,0.4679932485960731,0.01337087965707197,0.11102245423065789,0.18384429158788881,0.472617252265195,0,1
71,0.04,leaky_ReLU,0.015220468465010541,0.22638280593587046,0.9591607663386407,0.6539303239255221,0.020928654901630598,0.24075114422553898,0.9596437090069586,0.6628012706938784,1,1
72,0.04,leaky_ReLU,0.012965758375843493,0.11947791298268447,0.7988390524548987,0.8734413383703186,0.01757904932350891,0.14751404006053837,0.8177489571090396,0.8780250247056315,2,1
73,0.04,leaky_ReLU,0.03202006716939069,0.2788621040812003,0.9446233677147656,0.5333947298424144,0.04350357101219438,0.2901267500823275,0.9480211895975218,0.540906755476555,3,1
74,0.04,leaky_ReLU,0.012007626547375886,0.020881241032403654,0.752476860354111,0.5867684326798488,0.013306335297537298,0.02540410468550555,0.7592964284593549,0.5906419553888304,4,1
75,0.04,leaky_ReLU,0.007216368109013312,0.07057280708052366,0.982398833558524,0.8339047257112939,0.010481413465793211,0.07898458978357524,0.9824514859334166,0.8383638275658162,5,1
76,0.04,leaky_ReLU,0.010748729104231062,0.007607088416804403,0.29358640139647135,0.49857671130091885,0.012277051197768191,0.008496457647820048,0.3245171441708565,0.5005622898106534,6,1
77,0.04,leaky_ReLU,0.010956323508622773,0.15366206142162056,0.14637853788509098,0.3110366523754338,0.014852175116230193,0.16866830567404928,0.19821813800120494,0.32241091877881806,7,1
78,0.04,leaky_ReLU,0.017693320997523652,0.01735697856303305,0.21548335598483245,0.37529731253850107,0.0231467003641645,0.01971513473722859,0.24357824300712547,0.3821667400977864,8,1
79,0.04,leaky_ReLU,0.008653427368788318,0.08643877222355217,0.8942232921612632,0.5575312654760646,0.010717412181505053,0.09659177803298795,0.9012689785711887,0.5602542412365402,9,1
80,0.04,leaky_ReLU,0.01503093114684346,0.04634809881932296,0.13697608971727152,0.4679932485960731,0.017212989734901273,0.05816633107488485,0.18384429158788881,0.472617252265195,0,2
81,0.04,leaky_ReLU,0.020434189836481466,0.282240386745977,0.9591607663386407,0.6539303239255221,0.02474057081465696,0.2993139165692813,0.9596437090069586,0.6628012706938784,1,2
82,0.04,leaky_ReLU,0.011773589124266908,0.10405594257639506,0.7988390524548987,0.8734413383703186,0.014254387353046677,0.12784992916104637,0.8177489571090396,0.8780250247056315,2,2
83,0.04,leaky_ReLU,0.013718557972647595,0.10337385516859139,0.9446233677147656,0.5333947298424144,0.016151029866656456,0.11999495142843121,0.9480211895975218,0.540906755476555,3,2
84,0.04,leaky_ReLU,0.01066079830825394,0.35383437055204764,0.752476860354111,0.5867684326798488,0.013090689096162459,0.4295990546046106,0.7592964284593549,0.5906419553888304,4,2
85,0.04,leaky_ReLU,0.008059103242155108,0.1801279745690875,0.982398833558524,0.8339047257112939,0.009358602199235433,0.22383305195416464,0.9824514859334166,0.8383638275658162,5,2
86,0.04,leaky_ReLU,0.012049495971659248,0.08566828167418691,0.29358640139647135,0.49857671130091885,0.014215928860535718,0.1169099003622505,0.3245171441708565,0.5005622898106534,6,2
87,0.04,leaky_ReLU,0.016308315393851754,0.05046886225874307,0.14637853788509098,0.3110366523754338,0.01856787556679241,0.06824012804408659,0.19821813800120494,0.32241091877881806,7,2
88,0.04,leaky_ReLU,0.016752703471166315,0.08897646510304609,0.21548335598483245,0.37529731253850107,0.022029509798384368,0.11739860906677348,0.24357824300712547,0.3821667400977864,8,2
89,0.04,leaky_ReLU,0.009414865196968316,0.14778257984291024,0.8942232921612632,0.5575312654760646,0.012440510615364508,0.1755651702894201,0.9012689785711887,0.5602542412365402,9,2
90,0.06,leaky_ReLU,0.008301335320357239,0.10147314074707803,0.13697608971727152,0.4679932485960731,0.011266790437614513,0.1108999667208312,0.18384429158788881,0.472617252265195,0,0
91,0.06,leaky_ReLU,0.01674858997038105,0.24991744337109775,0.9591607663386407,0.6539303239255221,0.01936528776175305,0.2712436877458944,0.9596437090069586,0.6628012706938784,1,0
92,0.06,leaky_ReLU,0.01837866136778237,0.18240265186976776,0.7988390524548987,0.8734413383703186,0.023733142664627633,0.2131133957166349,0.8177489571090396,0.8780250247056315,2,0
93,0.06,leaky_ReLU,0.016974451843430115,0.06382090024791977,0.9446233677147656,0.5333947298424144,0.018691517529268998,0.06971401240726162,0.9480211895975218,0.540906755476555,3,0
94,0.06,leaky_ReLU,0.015636566184592707,0.04952158474978351,0.752476860354111,0.5867684326798488,0.020332358165363138,0.05743613770690792,0.7592964284593549,0.5906419553888304,4,0
95,0.06,leaky_ReLU,0.02348877438299002,0.15417221216180513,0.982398833558524,0.8339047257112939,0.030752230640072438,0.1782232983170461,0.9824514859334166,0.8383638275658162,5,0
96,0.06,leaky_ReLU,0.01869743055565651,0.13000720793696585,0.29358640139647135,0.49857671130091885,0.02272113616526998,0.14211222258832773,0.3245171441708565,0.5005622898106534,6,0
