,sigma,function,mae_nn_interp.,mae_nn_extrap.,mae_mdl_interp.,mae_mdl_extrap.,rmse_nn_interp.,rmse_nn_extrap.,rmse_mdl_interp.,rmse_mdl_extrap.,n,r
85,0.04,tanh,0.01311697064154693,0.07992495804359685,0.008249772325449616,0.08977541408900062,0.016396472162414435,0.09831714095975358,0.010598176855923706,0.11311828066418543,5,2
86,0.04,tanh,0.017036107643377534,0.06147209700821773,0.022288117954243288,0.27934193156137355,0.020849673203168544,0.06537189319489181,0.026251269097521197,0.33146627706595827,6,2
87,0.04,tanh,0.0074273057471777515,0.018549392783265582,0.005092270297966013,0.394493035851237,0.009811843567441187,0.020107185930957866,0.006648454711096796,0.6917127184049785,7,2
88,0.04,tanh,0.016101412515926262,0.07913754482924644,0.017274234557055346,0.017501873182398923,0.02211688509753302,0.07949956945229421,0.01993313239764217,0.02082817598955837,8,2
89,0.04,tanh,0.0173935691119136,0.0452104603133401,0.009320051727620024,0.32724265996556945,0.02101411598875523,0.04615395180109488,0.010373409353143237,0.38460809687779735,9,2
90,0.06,tanh,0.02237259436741789,0.09415965041588806,0.04590668646673971,0.02203442426125219,0.02743684295344492,0.10242941072621818,0.055200815865971566,0.02349764615171501,0,0
91,0.06,tanh,0.020995388736547823,0.09465148864225699,0.07123303026678453,0.10939585652320827,0.027640567537062104,0.09896336127043155,0.09061837312314365,0.10954752087571522,1,0
92,0.06,tanh,0.02568451132384051,0.043302775392223186,0.029855350983684293,0.1030780926145852,0.02931546558084964,0.04759510519533574,0.035630016314809033,0.10784810714896204,2,0
93,0.06,tanh,0.01894119491582591,0.2256724078649807,0.02363703332294084,0.28538225659646776,0.023911048046985496,0.24767828910173592,0.027050803953991853,0.3483674455886332,3,0
94,0.06,tanh,0.013658584010564268,0.01130306042547327,0.016654240718537508,0.015601112501802895,0.01681099441624459,0.013669874470820383,0.025498390681347682,0.01807605167080116,4,0
95,0.06,tanh,0.01992262020443808,0.06765053137137078,0.024285421180890814,0.11908658706750996,0.0301016850990694,0.0837036064519813,0.037611139097406265,0.1254436349741828,5,0
96,0.06,tanh,0.026287618126846532,0.07046187727183476,0.02129920573237486,0.04911426585721913,0.03473077186100886,0.07634450084714861,0.026367912704338678,0.05143337965762344,6,0
