,sigma,function,mae_nn_interp.,mae_nn_extrap.,mae_mdl_interp.,mae_mdl_extrap.,rmse_nn_interp.,rmse_nn_extrap.,rmse_mdl_interp.,rmse_mdl_extrap.,n,r
456,0.08,leaky_ReLU,0.011930318117004669,0.06573272201257171,0.008364129046786746,0.08198533504219753,0.01495822340564532,0.07155913910956914,0.011277618799219987,0.09194373333621565,6,0
457,0.08,leaky_ReLU,0.00980962148492376,0.08010037001763806,0.009858246077713935,0.07405871149859208,0.012537578361862879,0.0875094977035549,0.012629614766869404,0.10978061747410357,7,0
458,0.08,leaky_ReLU,0.010165463666249184,0.07016057480999786,0.01875935528923521,0.07197122037701315,0.012763602221079251,0.08513004595038955,0.02431534015656777,0.08268983507187262,8,0
459,0.08,leaky_ReLU,0.009263876653824497,0.06118904484395143,0.012140124699253515,0.10457070581558356,0.011979267972204053,0.07211488821261998,0.014300308082237154,0.1421390837457561,9,0
460,0.08,leaky_ReLU,0.005889246319896216,0.06349250980550364,0.011951474456793872,0.08731979022714065,0.00702908435215739,0.06949264841058629,0.01523271063863428,0.10573018591959059,0,1
461,0.08,leaky_ReLU,0.007162543829573202,0.23315386318650724,0.009397396407019276,0.2927788932800497,0.011466841480031884,0.24938082827509103,0.011614691356896488,0.3112968894314088,1,1
462,0.08,leaky_ReLU,0.010313364264921857,0.16374024562165257,0.013892260987090286,0.09984304058413143,0.011701563892300808,0.1879085552761582,0.016650947437284146,0.11867558671805978,2,1
463,0.08,leaky_ReLU,0.008676013537536243,0.09853833924704196,0.005442707695110516,0.3891220712364074,0.010986792771806126,0.11266080380224273,0.008046885873588613,0.4921114323486478,3,1
464,0.08,leaky_ReLU,0.013114418852624836,0.0737582581399463,0.005970804741929236,0.7319345557620481,0.016045140077758948,0.09106993751186732,0.007291473404396342,0.9395726605104511,4,1
465,0.08,leaky_ReLU,0.012084635696295185,0.06268133941638365,0.009397291914910828,0.15228969110916868,0.015722815850315857,0.0804435175363286,0.01084867337891044,0.17341957486499468,5,1
466,0.08,leaky_ReLU,0.014348555337191477,0.10895764733473591,0.010197173435078801,0.15508375053057416,0.019656337228784918,0.12071272451888629,0.01293985123381445,0.17631099939713335,6,1
467,0.08,leaky_ReLU,0.009270694008292264,0.018323339799474318,0.009547107077522314,0.04022460024253833,0.012145683714663043,0.022463806741145363,0.011275115753296774,0.04631881703550512,7,1
468,0.08,leaky_ReLU,0.011781672475623707,0.06619338528303678,0.019102794674983027,0.06853912231276399,0.015794238676008217,0.08039262550990069,0.024277066026179635,0.07997291545208189,8,1
469,0.08,leaky_ReLU,0.009033368372596077,0.015890551200753,0.006376619479308436,0.045937923056368846,0.011896617966513605,0.01729203052546035,0.008538801139626913,0.059773429323638876,9,1
